class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,966,na,2130706432,34,0,0,0,0,0,0,90,0,58516,0,0,0,22104,0,0,0,0,0,57476,52744,9966,2956,0,0,0,0,34,16,0,0,0,0,0,0,47380,11226,0,0,72,34,36,38,29454,28972,0,0,0,0,32644,22880,2580,432,60,10,0,0,0,0,67472,0,6,62,0,22104,492,6254,3684,na,na,na,na,na,na,na,na,9700,965.72,67472,67472,70494,172,0,6638,67260,58606,1209600,1204,2,4,0,51142.08,0,7391.04,0,0,0,0,0,0,8380,49442,646,124,14,0,0,6,67472,na,126,24,74,2330,882,7604,46458,1088,20,0,46,80,51508,39862,0,8,0,26,51652,60,40,0,0,0,0,0,0,0,0,300,84,66,0,0,602,134,405440,40542,0,0,0,0,0,47.8,50,7984,6772,2432,912,1320,38560,546,76,4,0,0,0
neg,30304,na,230,212,0,0,0,0,0,0,12348,688032,1248132,208840,5724,0,939418,0,0,0,0,0,2007948,1809196,276696,156812,0,0,0,0,1086,180,0,0,0,0,0,31780,856928,623832,650536,0,1312,576,848,12310,949894,1188560,9576,0,0,0,721886,568884,233664,187176,156402,118524,91640,79328,5570,2,2285040,84,70,594,4,939418,25386,162264,113910,164800,na,na,na,na,na,na,na,107980,30303.0,2285040,2285040,2293010,12431.0,752,105230,1070500,2163076,1209600,65476,0,58,0,1855019.52,0,306532.8,0,0,0,0,0,210422,889982,944028,106626,10150,1846,22,0,4,2285040,na,3172,436,90110,139996,152010,1569944,197744,9546,118,0,266,550,1847942,76922,0,10576,0,22,1874784,1742,190,0,0,0,0,0,0,0,0,12240,31832,5138,0,0,69060,10032,50960,7164,0,0,0,0,1002210,820.36,914,327214,444666,279130,151802,376246,347294,148076,54718,33882,48,0,0
neg,1186,na,240,186,0,0,0,0,0,0,86,72490,3566,0,0,0,30530,0,0,0,0,0,70710,63736,13686,4614,0,0,0,0,50,46,0,0,0,0,0,748,56318,4810,14266,0,82,26,28,24,808,75132,42,0,0,0,25330,34720,10290,4124,1380,166,88,44,0,0,84418,2,6,264,0,30530,808,6734,6932,na,na,na,na,na,na,na,na,13440,1185.02,84418,84418,86508,268,0,8274,84160,76142,1209600,2214,2,2,0,65553.6,0,10501.44,0,0,0,0,0,34486,40266,1080,260,50,0,0,2,6,84418,na,150,28,28,7830,1586,9460,55134,1894,32,0,286,118,66128,44850,0,0,0,42,66412,120,82,0,0,0,0,0,0,0,0,398,96,50,0,0,1480,332,2020,206,0,0,0,0,185050,57.28,62,11768,13168,3784,1014,1704,32278,11798,392,236,0,0,0
neg,78,4,2130706434,28,0,0,0,0,0,0,72,17974,36374,7728,0,0,24942,0,0,0,0,0,62832,51226,17530,4302,0,0,0,0,38,6,0,0,0,0,0,0,0,18210,43938,0,458,78,88,344,996,6452,53732,0,0,0,57346,2060,892,428,352,818,246,6,0,0,80488,10,10,94,0,24942,774,5914,11386,na,na,na,na,na,na,na,na,16660,78.54,80488,80488,75922,100,0,7358,79400,62416,1209600,1252,2,14,0,10202.88,30779.52,20751.36,0,30,0,0,0,3468,34298,20646,2608,992,136,0,0,16,80488,0,1812,102,68,5050,8290,31416,13976,1416,18,0,46,50,14348,104,0,312,0,0,14448,302,64,0,0,10,30804,0,0,0,0,806,60,6,0,0,360,86,6960,684,10386,50,0,0,0,334.32,230,53342,5990,958,234,618,640,296,46,24,0,0,0
neg,223998,na,558,492,0,0,0,0,34920,2813640,4480914,4153118,1301588,313632,27920,0,6065278,0,4584,0,1111858,1569684,10421660,10285468,2510870,809440,18,0,0,0,754,634,0,0,0,0,0,0,422000,6753248,5950484,0,83524,102002,129404,166554,10628876,2015372,0,0,0,0,3219622,3803670,2480910,1526248,755616,423622,275096,237384,221308,182256,14047682,210,14,26140,142,6065278,149074,822876,1685444,199480,183820,181120,212500,209380,213380,223360,231700,134340,223998.19,14047682,14047682,14018080,65008,684,55922,714740,13125732,1209600,201246,98,176,0,10532142.72,0,2572683.84,702,3462,38,1036250,4764360,3865796,2574724,712526,149402,19904,2694,38,8,14,14047682,na,10558,3038,999476,751638,1235134,9673514,445720,6654,0,0,642,1110,10506296,7700106,0,0,0,0,10690452,41074,300,0,0,0,0,0,0,0,0,101364,35542,11816,9127792,1430022,204772,35780,8480,2080,13819662,42642,0,0,13998800,7116.06,5942,2653164,1094404,542962,308410,685858,527738,1692206,5586150,34840,0,0,0
neg,910,0,22,18,0,0,0,0,0,1530,28966,41268,9248,0,0,0,37360,0,0,0,2690,4646,69490,59562,24966,5414,0,0,0,0,20,40,0,0,0,0,0,0,0,17802,63210,0,1488,80,150,112,112,37668,34088,7230,84,0,38514,11250,7560,5758,4134,3304,2636,2634,4104,1118,97226,20,12,30,0,37360,1182,11422,13304,na,na,na,na,na,na,na,na,24220,910.59,97226,97226,94548,342,0,9232,96540,81192,1209600,2762,0,14,0,57542.4,0,22327.68,2,46,0,480,6446,22382,25740,22668,3226,62,8,0,40,46,97226,0,1612,54,68,6818,3216,39860,26822,2560,2,0,28,80,56956,7918,0,84,0,0,60284,340,118,0,0,0,0,0,0,0,0,936,486,80,0,0,1988,328,760,76,0,0,0,0,0,292.16,150,24826,15030,7064,3114,7982,8142,7174,7318,362,0,0,0
neg,6,na,0,0,0,0,0,0,0,0,20,942,2984,0,0,0,1128,0,36,0,0,0,4662,2904,8034,150,0,0,0,0,2,10,0,0,0,0,0,0,0,594,3352,0,62,14,22,22,1618,2208,0,0,0,0,3152,130,76,130,40,24,278,116,0,0,12702,0,0,2,0,1128,114,7058,966,na,na,na,na,na,na,na,na,7920,5.32,12702,12702,14452,17.0,0,1186,12460,3946,1209600,152,2,2,0,1146.24,0,1944.96,0,10,0,0,0,744,2354,604,244,0,0,0,0,4,12702,na,906,12,14,12,12,1052,1448,432,58,0,0,14,1282,36,0,0,0,0,1568,26,46,0,0,0,0,0,0,0,0,126,0,0,0,0,58,10,1060,106,0,0,0,0,0,46.04,30,2954,896,16,10,22,10,12,26,0,0,0,0
neg,41266,na,452,370,0,0,0,0,0,0,153358,1465898,841486,114480,358,0,1271850,0,0,0,2028,3334,2541420,2269528,895400,233252,0,0,0,0,446,912,0,0,0,0,0,36092,925468,241540,1372480,0,1452,464,850,185472,1944826,442172,344,0,0,0,535702,688588,504798,398370,245896,135810,66320,96,0,0,3439176,0,22,40,20,1271850,36658,746668,148236,238260,372480,na,na,na,na,na,na,280540,41266.73,3439176,3439176,3446498,16021.0,131708,99306,1015020,2575580,1209600,80644,0,68,0,2338329.6,0,235769.28,0,0,0,0,9130,585224,1250528,620810,100076,7056,2604,152,12,16,3439176,na,3392,438,69026,125058,70706,1696638,588676,21418,228,0,410,2050,2177414,1388,0,85802,0,74,2351692,1416,214,0,0,0,0,0,0,0,0,17730,49524,8660,0,0,82854,11774,212300,276618,0,0,0,0,1266800,821.86,1000,254008,410384,333284,182438,494444,467898,320684,105314,7126,0,0,0
neg,44216,na,0,na,0,0,0,0,0,0,3302,364404,2019680,663062,21672,0,1529820,0,64,0,0,0,2578388,2125440,868478,376628,0,0,0,0,0,0,0,0,0,0,0,2850,1386322,1234354,448594,0,17104,15414,20512,39964,1890204,1088316,606,0,0,0,1351714,378450,207298,145562,143042,260010,491306,94738,0,0,3447554,0,58,42,616,1529820,53450,511756,353918,306260,299500,na,na,na,na,na,na,255720,44216.59,3447554,3447554,3388774,20077.0,941152,96330,1020900,3072120,1209600,0,na,na,na,2572165.44,0,494491.2,na,na,0,0,0,22286,914154,1609612,477548,38430,9524,566,na,0,3447554,na,4588,578,142116,286902,193642,2171306,263604,9382,2,0,na,na,na,na,na,na,na,na,na,2594,84,0,0,0,0,0,0,0,0,32256,41036,10316,0,0,125520,22542,2394120,787912,0,0,0,0,14216600,na,na,527562,549518,333764,180278,446894,496368,436622,95586,5528,0,0,0
neg,59694,na,2040,1836,0,0,0,0,0,0,458,58232,2712682,935790,54224,2878,1730464,0,0,0,0,0,3300510,2815580,628990,418976,0,0,982,0,2486,348,0,0,0,0,0,16570,556010,2921574,270110,0,2506,1396,1770,68994,2953288,736286,24,0,0,0,957860,864398,378732,277930,216934,154488,213872,700044,6,0,3930202,1606,2656,14782,46,1730464,51720,325258,297826,186660,176760,214840,na,na,na,na,na,41040,59693.46,3930202,3930202,3932918,31946,138,24796,292540,3764264,1209600,131828,0,242,0,3433069.44,0,328326.72,0,0,0,0,0,12266,545314,2452894,722196,25582,5750,262,32,36,3930202,na,4478,590,13476,232540,150792,2590884,749826,21404,274,0,3198,948,3436570,1833852,68,2456,0,0,3470064,2106,172,0,0,0,0,0,0,0,0,26852,21848,5672,0,0,70702,16258,19440,6248,0,0,0,0,0,1445.28,1456,350412,795580,495554,199016,381094,755056,345770,181316,244910,15556,0,0
neg,78274,na,464,402,0,0,0,0,0,0,141522,1489186,2197162,757030,29626,1516,2093534,0,0,0,0,0,4077274,3501342,686136,500068,0,0,0,0,336,76,0,0,0,0,0,252638,2504018,1490144,369242,0,3122,560,1106,114076,3429932,1067176,70,0,0,0,863390,1401634,390182,352638,336704,314512,382142,558708,16132,0,4764048,2,14,320,38,2093534,58484,389838,288974,164240,167240,183640,na,na,na,na,na,162440,78273.43,4764048,4764048,4761790,35768,1352,108108,1126580,4616042,1209600,140508,2,74,0,4260868.8,0,351488.64,0,0,0,0,8988,483380,1621504,1838868,630578,26790,5540,394,42,46,4764048,na,6008,674,91342,189188,100090,2727498,1460572,40564,106,0,488,198,4039208,69868,0,40586,0,40,4288720,2382,234,0,0,0,0,0,0,0,0,31680,68332,13174,0,0,172124,25768,279340,52472,241436,3768,0,0,2210510,1046.24,1452,382330,765584,664892,319012,616106,537786,441242,325798,530580,32712,0,0
neg,41326,na,246,192,0,0,0,0,0,0,80472,1131696,1135142,56838,0,0,1170432,0,0,0,0,0,2184572,1947878,275356,204908,0,0,0,0,302,592,0,0,0,0,0,73014,1385260,815684,130190,0,1442,610,834,15094,1772402,613484,282,0,0,0,640378,782502,296240,219820,166424,169934,128850,0,0,0,2460200,0,102,78,4,1170432,34244,164270,110366,130760,135840,na,na,na,na,na,na,5120,41326.69,2460200,2460200,2468598,13729.0,23912,1874,37200,2404148,1209600,80716,0,74,0,2203015.68,0,198333.12,0,0,0,0,3118,398096,1235654,699096,58908,7082,2070,124,126,132,2460200,na,2714,372,35272,126744,73252,1736642,419400,9518,234,0,204,1492,2035154,25644,0,22042,0,54,2223672,1276,164,0,0,0,0,0,0,0,0,15798,36890,8788,0,0,104638,19068,623080,102760,0,0,0,0,1326690,787.7,830,216128,321234,276604,165962,349150,405342,354424,176902,137094,1308,0,0
neg,29434,na,246,na,0,0,0,0,0,0,24286,512772,1232466,217336,6364,0,1039108,0,0,0,1040,1426,1826912,1670514,272310,136128,0,0,0,0,182,66,0,0,0,0,0,36098,793236,578964,584926,0,2780,3954,7984,23286,898348,1041838,15034,0,0,0,716152,493682,343892,260354,140938,32822,4686,698,0,0,2100442,168,164,366,0,1039108,24294,157914,113772,176660,1310700,1310700,1310700,1310700,1310700,1310700,1310700,93020,29434.85,2100442,2100442,2092804,9511.0,2106,86552,887800,1993224,1209600,61850,na,na,na,1792280.64,0,196103.04,na,na,0,0,4364,189964,909594,826196,55102,6890,1106,8,na,62,2100442,na,2584,244,88072,64050,84978,1593660,151576,8058,2,0,208,272,1507936,63244,0,17416,0,72,1635168,782,54,0,0,0,0,0,0,0,0,12082,24052,4016,2728782,746616,51938,7964,740380,83346,187862,4750,0,0,1064620,na,na,205204,415252,359094,179144,306984,287442,126042,57294,56114,654,0,0
neg,12,0,28,28,0,0,0,0,0,0,2,0,4756,0,0,0,1268,0,0,0,0,0,2092,124,11588,790,0,0,0,0,10,34,0,0,0,0,0,0,0,0,4758,0,36,28,114,1128,18,2646,788,0,0,0,3212,442,124,60,224,26,448,56,104,62,13688,4,18,14,0,1268,98,8916,2664,na,na,na,na,na,na,na,na,11520,11.39,13688,13688,14780,23.0,0,1292,13620,4780,1209600,208,2,0,0,1618.56,0,1979.52,0,12,0,0,0,0,3558,974,226,0,0,0,0,0,13688,0,1204,6,10,180,340,1300,1558,160,0,0,120,74,1806,334,0,0,0,0,1806,86,18,0,0,0,0,0,0,0,0,114,0,0,500,136,28,8,6340,628,11912,8,0,0,0,0.62,24,3200,1208,292,28,26,4,0,0,0,0,0,0
neg,39514,na,168,156,0,0,0,0,0,0,594,301410,1935674,426682,8252,0,1121308,0,0,0,0,0,2467900,2247166,303398,181394,0,0,0,0,90,30,0,0,0,0,0,148360,1086934,1045620,391698,0,1454,340,644,47002,2030546,592620,6,0,0,0,1011592,638284,319354,247274,192980,145402,112552,5174,0,0,2771676,574,1588,2070,2,1121308,24648,164040,137688,126720,137620,na,na,na,na,na,na,34260,39513.63,2771676,2771676,2776810,14169.0,6608,32540,347380,2672612,1209600,75898,2,64,0,2436164.16,0,234531.84,0,0,0,0,0,31102,856722,1428996,339592,12754,3166,280,8,12,2771676,na,2926,358,1772,153262,105412,2043390,354692,10744,56,0,384,100,2240042,362882,0,14904,0,14,2455434,1486,140,0,0,0,0,0,0,0,0,13340,21852,5378,0,0,95946,11854,684260,89762,0,0,0,0,38513690,806.2,970,248468,477742,531134,315426,599866,359866,99832,26756,13456,66,0,0
neg,200042,na,2130706456,2636,0,0,0,0,0,0,27156,2283928,8172458,1978236,141254,5510,5533414,0,532,596,0,0,11992994,10900970,2282368,878512,0,0,0,0,590,112,0,0,0,0,0,250846,4603686,5886440,1867570,0,7334,2338,5778,9834,128454,12447872,6932,0,0,0,3076574,4009018,1250592,945350,756824,629596,811948,1126848,1792,0,14276898,368,622,824,40,5533414,109944,1602518,662366,163060,185500,205000,221860,161180,171040,177100,247700,115020,200041.93,14276898,14276898,14197488,84991.0,1546,85628,948000,12608542,1209600,433796,2,132,0,11630312.64,0,969427.2,10,3314,0,0,3838,464814,4963238,6261808,823098,68804,21164,1778,574,588,14276898,na,17120,2296,520290,331274,767594,10029390,919030,21420,126,2,4688,290,11702610,50304,0,58012,0,44,11732550,6388,248,0,0,0,0,0,0,0,0,63276,338572,117570,0,0,304452,46240,33162380,3325208,12943834,11144,0,0,3974180,4974.96,4138,1036368,1995330,1886040,997208,2992132,3379026,302194,18336,1908,0,0,0
neg,62264,na,78,78,0,0,0,0,0,1706,1007880,1965922,279468,11772,364,0,1528544,0,0,0,13884,23126,3000744,2752824,365004,220434,0,0,0,0,122,50,0,0,0,34702,109816,138924,478880,1703370,801420,0,2358,446,542,874,557744,2705148,0,0,0,0,828932,868314,366742,286888,217822,154828,119220,264400,159292,674,3380050,392,1154,1804,0,1528544,30216,165648,198662,129300,138200,na,na,na,na,na,na,92740,62264.11,3380050,3380050,3385302,23233.0,14120,93160,955720,3267112,1209600,62728,6,52,0,2835590.4,0,428727.36,0,212,0,0,238840,2139984,751432,123430,10774,2564,88,0,34,64,3380050,na,4098,438,5524,227928,78232,739050,2152162,59498,182,0,144,170,2342262,610096,0,44,0,0,2854862,1960,64,0,0,0,0,0,0,0,0,14782,25294,5330,0,0,44608,10812,535620,224802,3295678,882,0,0,22264200,864.02,1026,450774,288490,214088,105404,189242,186674,242502,683554,868858,37526,0,0
neg,1502,0,20,20,0,0,0,0,0,0,73818,16344,4384,0,0,0,46586,0,0,0,2128,3300,89120,81568,15748,3622,0,0,0,0,10,44,0,0,0,0,0,0,0,49422,45124,0,1744,16,22,24,80,32466,59596,598,0,0,30688,23878,20926,9298,4458,3010,1446,720,114,8,107076,2,2,0,0,46586,1016,6932,8768,na,na,na,na,na,na,na,na,15160,1501.85,107076,107076,105810,360,0,10336,106280,94690,1209600,1896,0,14,0,75185.28,0,18257.28,0,38,0,0,13642,21588,32680,25716,870,48,2,0,12,68,107076,0,1594,92,240,1434,1440,19438,66482,3826,0,0,34,86,74500,30560,0,0,0,0,77782,182,126,0,0,0,0,0,0,0,0,764,118,44,0,0,1520,314,1000,100,0,0,0,0,501850,583.1,146,19446,10810,5280,3140,8082,6268,5004,36468,48,0,0,0
neg,31230,na,0,na,0,0,0,0,0,0,2948,261778,1321528,615324,4514,0,1114786,0,0,0,0,0,2035978,1853536,272700,140180,0,0,0,0,0,0,0,0,0,0,0,51884,906314,1040128,207766,0,2618,1806,2264,3326,954732,1241306,32,8,0,0,980350,260936,147136,113430,103908,125628,163338,241304,69600,462,2309382,1736,2892,1496,38,1114786,25660,136280,134894,155360,na,na,na,na,na,na,na,111060,31230.75,2309382,2309382,2283846,15959.0,281224,106734,1092540,2206092,1209600,0,na,na,na,1941233.28,0,261870.72,0,0,0,0,0,42022,737152,1189310,204950,27766,4760,132,na,0,2309382,na,2634,546,67130,101390,270048,1521434,239524,3386,0,0,na,na,na,na,na,na,na,na,na,2140,100,0,0,0,0,0,0,0,0,15174,34996,5328,0,0,67390,9728,3476880,656274,0,0,0,0,30230710,896.6,1400,273246,570202,318120,149084,258642,246666,155444,82586,141878,10224,0,0
neg,29538,na,0,na,0,0,0,0,0,0,1458,234672,1309320,268490,2612,0,993014,0,0,0,0,0,1656774,1444186,393740,168508,0,0,0,0,0,0,0,0,0,0,0,0,831808,977018,7726,0,6350,3846,4946,25742,1320648,454668,350,2,0,0,590236,280758,108344,82886,68578,59490,69810,178538,322274,55638,2050964,396,212,468,140,993014,22734,184644,207048,252480,na,na,na,na,na,na,na,136860,29537.96,2050964,2050964,2023494,16641.0,351574,80466,837200,1816552,1209600,0,na,na,na,1520929.92,0,292139.52,na,na,0,0,0,28062,413316,1033654,322938,14228,4026,328,na,0,2050964,na,3106,340,75480,142068,172636,1296970,121484,4468,0,0,na,na,na,na,na,na,na,na,na,1526,216,0,0,0,0,0,0,0,0,15062,18950,2574,0,0,43772,6846,1112760,593656,0,14042,0,0,1173430,na,na,303088,298726,193442,80902,132772,182922,88578,85884,402502,47736,0,0
neg,130,0,0,0,0,0,0,0,0,2824,14196,6696,1128,0,0,0,7924,0,0,0,4034,5774,24964,25022,43698,726,0,0,0,0,16,2,0,0,0,0,0,0,0,0,24844,0,1266,12,10,16,80,12676,2480,8304,0,0,17366,3866,1916,470,818,286,88,34,0,0,72738,24,0,2,0,7924,354,39276,4350,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,43440,130.23,72738,72738,74848,63.0,4,7128,72440,25012,1209600,674,0,4,0,9651.84,0,14164.8,0,24,0,0,12010,7050,5128,610,36,10,0,0,4,10,72738,0,1270,24,28,496,792,5642,13896,2694,2,0,0,2,9228,1000,0,4,0,0,10678,140,262,0,0,0,0,0,0,0,0,346,0,0,0,0,298,58,80,8,0,0,0,0,0,na,58,15694,3394,1340,768,1064,738,1672,174,0,0,0,0
pos,258336,na,0,na,0,0,0,0,0,0,16698,1737524,11765546,4606134,103362,0,9430970,33376,660,598,0,0,14954268,11976642,4992484,2552344,0,0,0,0,0,0,0,0,0,0,0,0,4534792,13621220,73252,0,28168,20330,33172,86720,10225056,7828306,7492,12,8,0,6794284,3031638,1763488,1243984,950180,821932,975676,1510464,997380,140238,19950420,6078,5626,3978,676,9430970,374788,2683690,2294702,476880,374540,398760,450660,394780,386100,350240,369980,215320,258335.2,19950420,19950420,19636758,128428,1521802,26442,555440,18229264,1209600,0,na,na,na,16279144.32,0,1925409.6,na,na,0,0,0,452164,6124434,9520378,1878158,198042,48318,7770,na,0,19950420,na,17502,3736,644888,1481706,1836864,13306122,926498,11938,10,0,na,na,na,na,na,na,na,na,na,15312,646,0,0,0,0,0,0,0,0,276802,160980,26550,0,0,641302,91070,43687580,7394580,0,0,0,0,41159060,na,na,2027644,4518700,2736662,1238812,3232218,2398826,974318,681862,414316,5906,0,0
neg,92538,0,412,0,154,288,0,0,0,0,0,0,0,0,0,0,2421046,0,0,0,174986,255312,4956026,4547094,2180434,427858,0,0,0,0,554,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7312882,4820,50,2156,12,2421046,60894,1680762,496146,351240,361400,374760,442320,360620,257800,na,na,18440,92537.05,7312882,7312882,210,0,0,118120,41240,0,1209600,156676,0,0,0,4986278.4,0,613300.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7312882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6628,1312,0,0,0,0,0,0,0,0,36702,10300,3180,7579814,1029326,171700,25792,30598260,3060826,7221992,36060,0,8,2537070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,21446,na,796,642,0,0,0,0,0,0,218,447398,1290862,270912,31162,1252,890912,0,0,0,0,0,1855562,1637010,362228,176920,0,0,0,0,1882,316,0,0,0,0,0,28726,1364538,634142,14394,0,1662,408,712,61380,1053194,923106,1338,0,0,0,1086734,294420,128966,104572,110036,170610,109416,36770,274,0,2218276,80,40,232,8,890912,21588,180496,180584,180580,na,na,na,na,na,na,na,176960,21446.81,2218276,2218276,2213584,10626,19734,98056,1003560,2041818,1209600,63100,0,210,0,1442562.24,0,597532.8,0,0,0,0,0,76938,610130,1040478,295756,16466,1992,38,2,10,2218276,na,3554,462,18132,204162,197130,870416,721156,26560,226,0,1242,940,1316048,45012,28,1660,0,0,1465570,2254,274,0,0,0,0,0,0,0,0,11662,30582,4776,0,0,62948,8350,515320,66086,0,0,0,0,861750,951.82,1038,615518,480344,254220,115914,190856,159196,83804,55448,85298,1202,0,0
neg,864,0,20,16,0,0,0,0,0,0,45126,63820,11762,0,0,0,49920,0,0,0,2264,4120,104836,86666,118950,10092,0,0,0,0,24,122,0,0,0,0,0,0,0,7146,113562,0,348,78,84,880,1590,56294,61218,186,30,0,83412,9472,6530,6238,5088,3334,2132,1616,554,2332,226178,6,24,120,2,49920,1370,96922,21722,na,na,na,na,na,na,na,na,118120,864.26,226178,226178,229032,454,22,21938,225240,120912,1209600,2850,2,22,0,56258.88,0,63538.56,0,72,0,0,6818,49282,38656,20072,4628,1250,2,0,2,16,226178,0,1384,82,6378,20244,8492,37816,40164,5822,326,0,24,272,61186,20202,0,48,0,0,61724,346,194,0,0,0,0,0,0,0,0,1132,190,34,43968,16880,1912,336,2900,398,0,92,0,0,0,277.96,182,66164,18022,6280,2548,4734,3192,3920,15384,464,0,0,0
neg,6,0,10,10,0,0,0,0,0,0,4,202,2410,0,0,0,554,0,0,0,0,0,976,56,13830,350,0,0,0,0,8,8,0,0,0,0,0,0,0,0,2616,0,20,8,12,310,814,54,1398,0,0,0,1460,106,50,64,58,200,502,58,16,102,14814,0,6,0,0,554,56,12714,1106,na,na,na,na,na,na,na,na,13780,5.12,14814,14814,16558,20,0,1440,14760,2626,1209600,82,2,0,0,658.56,0,860.16,0,4,0,0,0,0,1578,804,234,0,0,0,4,4,14814,0,1122,6,4,4,136,388,740,206,10,0,28,24,328,128,0,0,0,0,748,12,24,0,0,0,0,0,0,0,0,74,0,0,208,136,20,4,6800,720,10924,6,0,0,0,0.46,12,2002,438,30,22,32,90,2,0,0,0,0,0
neg,326,0,2130706432,20,0,0,0,0,0,0,18308,16242,3972,0,0,0,12366,0,0,0,536,1996,39790,31776,23514,3044,0,0,0,0,40,32,0,0,0,0,0,0,0,194,38328,0,180,66,96,834,292,9718,27006,330,0,0,22470,8682,2378,1670,1286,668,860,354,80,74,63912,2,4,12,0,12366,454,15364,7966,na,na,na,na,na,na,na,na,23020,326.79,63912,63912,58532,160,0,5530,63220,38650,1209600,1130,2,2,0,19723.2,11834.88,6082.56,0,50,0,0,13326,18910,5152,878,254,2,0,0,4,10,63912,0,1012,20,594,1658,14308,20314,616,0,0,0,38,58,21548,4120,0,8,0,0,21804,126,120,760,12724,0,0,0,0,0,0,536,78,18,8580,2446,326,102,134280,13426,0,14,0,0,0,177.88,126,18938,4586,1448,790,1798,2214,2464,6228,56,0,0,0
pos,376608,na,1630,na,0,0,0,0,0,81082,2201320,3655472,1247044,136784,1384,0,10856958,0,80,0,1436378,2013930,18618938,16744894,6404588,2949402,0,0,0,0,10814,6326,0,0,0,0,0,0,0,2206100,5116986,0,3330,5046,11164,18136,1640010,5645400,0,0,0,0,1923420,1775818,1126928,852114,491082,301938,237586,409054,201724,3422,26460318,2870,2314,11082,18,10856958,409092,2136450,4264870,333660,353240,353760,338300,329820,302900,312100,286880,257420,376607.89,26460318,26460318,7621338,53885.0,87552,92710,1045360,7323086,1209600,0,na,na,na,19630695.36,0,5902116.48,126,856,0,56,302478,2781388,3133708,1054086,42370,7910,1074,16,na,0,26460318,na,2630,714,1600838,313526,996528,4407884,966,0,0,0,na,na,na,na,na,na,na,na,na,21610,1462,0,0,0,0,0,0,0,0,235690,127864,26080,45148858,7533478,729670,133754,30837320,3609136,19069992,53970,0,0,55679160,1370.82,1522,1660476,833626,561466,263798,559204,846192,988324,1590696,19304,0,0,0
neg,39444,na,688,656,0,0,0,0,0,0,2610,272284,2173680,639990,21090,0,1414710,0,0,0,0,0,2978476,2744446,369096,162740,0,0,0,0,742,274,0,0,0,0,0,0,93908,1188106,1827640,0,2858,1330,1494,10194,2085014,1008062,700,2,0,0,1109766,808772,368034,277938,171862,132368,195812,45102,0,0,3348436,0,1558,396,16,1414710,30172,183406,184750,93240,188720,na,na,na,na,na,na,79100,39444.53,3348436,3348436,3320780,13481.0,3570,87796,920080,3109654,1209600,129992,0,116,0,2557749.12,0,547713.6,0,0,0,0,0,20244,825154,1639338,562998,52504,8778,638,36,42,3348436,na,6018,738,2490,286236,190298,2288422,329570,5882,0,0,836,1042,2578848,430548,0,2958,12,46,2588734,2356,410,0,0,0,0,0,0,0,0,14956,27440,5642,0,0,109954,21414,50300,8736,0,0,0,0,1147070,1587.36,1888,577554,609500,409044,208736,536530,624114,97354,27788,17908,1126,0,0
